"GUID","MODIFIED","LINK","SOURCE_ID","SCIENTIFIC_NAME","LOCALITY","COLLECTOR","ORDER","CATALOG_NUMBER","GEODETIC_DATUM","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"d13eb37d-ad60-45b8-9da0-261830745f97","2009-03-31 22:13:31.662","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1302","1302","Poa bulbosa agg. L.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Cyperales","1302","WGS84","Poa","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"bulbosa agg.","B","35.15200"
"9019793a-4a65-4c67-9591-bc4e237aa876","2009-03-31 22:13:31.673","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1303","1303","Bromus tomentellus subsp. tomentellus","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Cyperales","1303","WGS84","Bromus","1999-08-08 00:00:00.0","Asia","tomentellus","PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"tomentellus","B","35.15200"
"8e4c5266-a1c8-4f97-bea6-2c48bcbff798","2009-03-31 22:13:31.678","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1304","1304","Verbascum spec.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Scrophulariales","1304","WGS84","Verbascum","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Scrophulariaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"spec.","B","35.15200"
"273b9d90-df5e-4e99-a607-3cfa2eef9dad","2009-03-31 22:13:31.7","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1305","1305","Potentilla meyeri Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Rosales","1305","WGS84","Potentilla","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Rosaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"meyeri","B","35.15200"
"202a08c8-4706-4ddc-bc39-bb898c7bafbe","2009-03-31 22:13:31.706","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1306","1306","Asyneuma rigidum subsp. rigidum","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Campanulales","1306","WGS84","Asyneuma","1999-08-08 00:00:00.0","Asia","rigidum","PreservedSpecimen","Campanulaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"rigidum","B","35.15200"
"5050a6ba-d3a5-4b11-9a06-1675433430c5","2009-03-31 22:13:31.716","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1307","1307","Salvia argentea L.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Lamiales","1307","WGS84","Salvia","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"argentea","B","35.15200"
"0f084ffd-9dae-4465-b53d-6acfee8760fa","2009-03-31 22:13:31.725","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1308","1308","Veronica thymoides subsp. hasandaghensis M.A.Fischer","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Scrophulariales","1308","WGS84","Veronica","1999-08-08 00:00:00.0","Asia","hasandaghensis","PreservedSpecimen","Scrophulariaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"thymoides","B","35.15200"
"c8a4e893-f2e1-4656-9a6a-44503a8a387c","2009-03-31 22:13:31.729","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1309","1309","Polygonum arenastrum Bor.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Polygonales","1309","WGS84","Polygonum","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Polygonaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"arenastrum","B","35.15200"
"70589ee6-190b-4c3f-b0ff-0f02f65db41c","2009-03-31 22:13:31.734","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=131","131","Arabis alpina subsp. brevifolia (DC.) Greuter & Burdet","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Markus Döring","Capparales","131","WGS84","Arabis","1999-06-27 00:00:00.0","Asia","brevifolia","PreservedSpecimen","Brassicaceae","TR","Plantae","Mugla","2500","BGBM","Magnoliophyta","36.56300",,"alpina","B","29.63000"
"8bfed591-db3c-4fad-b195-56b70e8f9eed","2009-03-31 22:13:31.739","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1310","1310","Alyssum aurantiacum Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Capparales","1310","WGS84","Alyssum","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"aurantiacum","B","35.15200"
"ba896b2f-3728-4481-9a54-55f2e20aab00","2009-03-31 22:13:31.778","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1311","1311","Tanacetum argenteum subsp. argenteum","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Asterales","1311","WGS84","Tanacetum","1999-08-08 00:00:00.0","Asia","argenteum","PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"argenteum","B","35.15200"
"548b362a-d2d5-498b-8329-72226ef4e72d","2009-03-31 22:13:31.787","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1312","1312","Asteraceae spec.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Asterales","1312","WGS84","Asteraceae","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"spec.","B","35.15200"
"b3aec4bd-6f9a-493c-8ecf-c165b4fee94b","2009-03-31 22:13:31.791","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1313","1313","Galium incanum subsp. elatius (Boiss.) Ehrend.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Rubiales","1313","WGS84","Galium","1999-08-08 00:00:00.0","Asia","elatius","PreservedSpecimen","Rubiaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"incanum","B","35.15200"
"e5347ec2-13db-4f29-a027-922d3992e3e2","2009-03-31 22:13:31.794","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1314","1314","Galium cilicicum Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Rubiales","1314","WGS84","Galium","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Rubiaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"cilicicum","B","35.15200"
"faa44d35-3976-401e-be7d-dc277686d9d6","2009-03-31 22:13:31.799","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1315","1315","Acantholimon lycaonicum Boiss. & Heldr.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Plumbaginales","1315","WGS84","Acantholimon","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Plumbaginaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"lycaonicum","B","35.15200"
"3a42ef81-bdfa-4125-892b-8f75ebdc6158","2009-03-31 22:13:31.812","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1316","1316","Astragalus condensatus Ledeb.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Fabales","1316","WGS84","Astragalus","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"condensatus","B","35.15200"
"17e608e4-403c-447b-89aa-3d636bd04560","2009-03-31 22:13:31.815","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1317","1317","Astragalus condensatus Ledeb.","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Fabales","1317","WGS84","Astragalus","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"condensatus","B","35.15200"
"a71832f5-1b21-4b64-ad4c-84d9087a9df7","2009-03-31 22:13:31.818","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1318a","1318a","Aurinia rupestris subsp. cyclocarpa","Aladaglari, northern part (?Black Aladaglari?), 2520m","Markus Döring","Capparales","1318a","WGS84","Aurinia","1999-08-08 00:00:00.0","Asia","cyclocarpa","PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2520","BGBM","Magnoliophyta","37.90000",,"rupestris","B","35.15200"
"0bcf61ea-bcf4-4264-b9ff-f4ae54a2e85a","2009-03-31 22:13:35.228","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=658","658","Aubrieta deltoidea (L.) DC.","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Markus Döring","Capparales","658","WGS84","Aubrieta","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"deltoidea","B","32.14700"
"8152f69f-85de-4537-bf24-d55a706286d9","2009-03-31 22:13:31.823","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1318b","1318b","Carex spec.","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Cyperales","1318b","WGS84","Carex","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Cyperaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"spec.","B","35.15200"
"0eb5938f-3059-4907-97a2-9955628c26a7","2009-03-31 22:13:31.826","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1319","1319","Festuca pinifolia var. pinifolia","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Cyperales","1319","WGS84","Festuca","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"pinifolia","B","35.15200"
"1dea923c-e136-467c-8258-74713269c23f","2009-03-31 22:13:31.832","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=132","132","Centaurea drabifolia subsp. austro-occidentalis Wagenitz","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Markus Döring","Asterales","132","WGS84","Centaurea","1999-06-27 00:00:00.0","Asia","austro-occidentalis","PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","2500","BGBM","Magnoliophyta","36.56300",,"drabifolia","B","29.63000"
"b740fa2a-3e47-4884-8556-d0bb30406bcd","2009-03-31 22:13:31.836","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1320","1320","Acantholimon glumaceum (Jaub. & Spach) Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Plumbaginales","1320","WGS84","Acantholimon","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Plumbaginaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"glumaceum","B","35.15200"
"68b3a41e-d8c7-429f-b3c8-63f84ed663ac","2009-03-31 22:13:31.839","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1321","1321","Dianthus goerkii Hartvig & Strid","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Caryophyllales","1321","WGS84","Dianthus","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"goerkii","B","35.15200"
"f747535d-0559-438f-a904-858a0cb8819b","2009-03-31 22:13:31.844","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1322","1322","Stylidium pilosum Labill.","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Cyperales","1322","WGS84","Stylidium","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"pilosum","B","35.15200"
"ea06718a-f1d8-4198-877f-1447c4358231","2009-03-31 22:13:31.848","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1322x122","1322x122","noch unbestimmt !!!","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring",,"1322x122","WGS84","noch unbestimmt !!!","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","unbekannt","TR","Plantae","Nigde","2310","BGBM",,"37.90000",,,"B","35.15200"
"be86352f-fce3-479b-9c1c-7cf2733382b5","2009-03-31 22:13:31.853","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1323","1323","Astragalus lanatus Lab.","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Fabales","1323","WGS84","Astragalus","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"lanatus","B","35.15200"
"085381a4-1085-41be-a6e0-d5edb9ffc5bc","2009-03-31 22:13:31.855","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1323x122","1323x122","Astragalus haussknechtii Bunge","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Fabales","1323x122","WGS84","Astragalus","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"haussknechtii","B","35.15200"
"df78c0ed-76d6-40c0-afd1-dcfca6f007dd","2009-03-31 22:13:31.858","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1324","1324","Thesium billardieri Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Santalales","1324","WGS84","Thesium","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Santalaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"billardieri","B","35.15200"
"40a0b401-efb7-4091-b68e-708220030f2f","2009-03-31 22:13:31.861","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1324x122","1324x122","Thesium billardieri Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Santalales","1324x122","WGS84","Thesium","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Santalaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"billardieri","B","35.15200"
"556b6bdb-51d6-4112-b639-86e4281f8800","2009-03-31 22:13:31.876","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1325","1325","Campanula stricta var. libanotica (A. DC.) Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Campanulales","1325","WGS84","Campanula","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Campanulaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"stricta","B","35.15200"
"d3e72761-5a18-4d41-9af1-5dae3c4256e0","2009-03-31 22:13:31.879","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1326","1326","Aethionema iberideum (Boiss.) Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Capparales","1326","WGS84","Aethionema","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"iberideum","B","35.15200"
"e117c8c8-4f87-4d50-bf21-ddf0fe3832aa","2009-03-31 22:13:31.886","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1327","1327","Aethionema stylosum DC.","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Capparales","1327","WGS84","Aethionema","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"stylosum","B","35.15200"
"a2a04853-6bc4-45da-9e82-d2d1168e9677","2009-03-31 22:13:31.889","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1328","1328","Festuca valesiaca Schleicher ex Gaudin","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Cyperales","1328","WGS84","Festuca","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"valesiaca","B","35.15200"
"5190d78b-ae9e-49ff-afd8-0b113a41cc5b","2009-03-31 22:13:31.892","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1329","1329","Festuca anatolica subsp. anatolica","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Cyperales","1329","WGS84","Festuca","1999-08-08 00:00:00.0","Asia","anatolica","PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"anatolica","B","35.15200"
"b0ebc071-ca9f-4b5d-875b-3b73df3d047b","2009-03-31 22:13:31.899","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=133","133","Geranium tuberosum subsp. tuberosum","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Markus Döring","Geraniales","133","WGS84","Geranium","1999-06-27 00:00:00.0","Asia","tuberosum","PreservedSpecimen","Geraniaceae","TR","Plantae","Mugla","2500","BGBM","Magnoliophyta","36.56300",,"tuberosum","B","29.63000"
"45861399-f205-4851-b121-1e028c4769b7","2009-03-31 22:13:31.902","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1330","1330","Allium tauricola Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2450m","Markus Döring","Liliales","1330","WGS84","Allium","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Nigde","2450","BGBM","Magnoliophyta","37.90000",,"tauricola","B","35.15200"
"b97ccf0b-1b29-411a-80b6-2d492cdd621f","2009-03-31 22:13:31.905","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1331","1331","Aethionema iberideum (Boiss.) Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Capparales","1331","WGS84","Aethionema","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"iberideum","B","35.15200"
"2b605cc1-ef1a-4bff-9889-cc8e14f0d469","2009-03-31 22:13:31.908","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1332","1332","Koeleria macrantha (Ledeb.) Schult.","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Cyperales","1332","WGS84","Koeleria","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"macrantha","B","35.15200"
"ffb291c9-9dbe-43d1-b8e4-25f2033060bd","2009-03-31 22:13:31.914","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1333","1333","Erodium cedrorum subsp. cedrorum","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Geraniales","1333","WGS84","Erodium","1999-08-08 00:00:00.0","Asia","cedrorum","PreservedSpecimen","Geraniaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"cedrorum","B","35.15200"
"3db31e69-2e98-4b65-b8b9-5b18bc939ba4","2009-03-31 22:13:31.921","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1334","1334","Euphorbia herniariifolia var. glaberrima Hal.","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Euphorbiales","1334","WGS84","Euphorbia","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Euphorbiaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"herniariifolia","B","35.15200"
"76604664-7dbf-424b-bedf-0a165475ea30","2009-03-31 22:13:31.925","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1335","1335","Astragalus angustifolius subsp. angustifolius","Aladaglari, northern part (?Black Aladaglari?), 2400m","Markus Döring","Fabales","1335","WGS84","Astragalus","1999-08-08 00:00:00.0","Asia","angustifolius","PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.90000",,"angustifolius","B","35.15200"
"14f97c98-49cb-4aee-b5a2-1d587e5e88f4","2009-03-31 22:13:34.756","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=531","531","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2500m","Markus Döring","Asterales","531","WGS84","Scorzonera","1999-07-15 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Ïsparta/Konya","2500","BGBM","Magnoliophyta","37.68000",,"cana","B","31.31000"
"ec3ab77f-ee53-4a02-aef5-8d26176e4911","2009-03-31 22:13:31.929","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1336","1336","Papaver polychaetum Schott & Kotschy","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Papaverales","1336","WGS84","Papaver","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Papaveraceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"polychaetum","B","35.15200"
"df0d46e1-20bd-4eb0-b06b-404480278782","2009-03-31 22:13:31.939","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1337","1337","Dianthus floribundus Boiss.","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Caryophyllales","1337","WGS84","Dianthus","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"floribundus","B","35.15200"
"b6333021-a201-473a-8566-9dbccd73fb57","2009-03-31 22:13:31.944","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1338","1338","Astragalus spec.","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Fabales","1338","WGS84","Astragalus","1999-08-08 00:00:00.0","Asia","2","PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"spec.","B","35.15200"
"e3d49423-1fe3-43cf-840d-2b6d25463d1d","2009-03-31 22:13:31.952","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1339","1339","Cotoneaster nummularia J.C.Fisch. & C.A.Mey.","Aladaglari, northern part (?Black Aladaglari?), 2310m","Markus Döring","Rosales","1339","WGS84","Cotoneaster","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Rosaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000",,"nummularia","B","35.15200"
"4284eece-2dea-49e8-bb95-b14cfb687430","2009-03-31 22:13:31.957","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=133x20","133x20","Ranunculus brevifolius Ten.","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2250m","Markus Döring","Ranunculales","133x20","WGS84","Ranunculus","1999-07-04 00:00:00.0","Asia",,"PreservedSpecimen","Ranunculaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.60000",,"brevifolius","B","30.10000"
