"GUID","MODIFIED","LINK","SOURCE_ID","SCIENTIFIC_NAME","LOCALITY","COLLECTOR","ORDER","CATALOG_NUMBER","GEODETIC_DATUM","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"f381f39d-69b4-4c03-82a2-92efeb581705","2009-03-31 21:18:36.411","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1353","1353","Aethionema iberideum (Boiss.) Boiss.","Aladaglari, Kayacik DeresiKaraçik Derese, 2400m","Markus Döring","Capparales","1353","WGS84","Aethionema","1999-08-08 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"iberideum","B","35.12990"
"6d33a4ba-415f-47ae-a6e0-73fcad4381eb","2009-03-31 21:18:39.336","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=569","569","Bornmuellerantha aucheri Boiss.","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Markus Döring","Scrophulariales","569","WGS84","Bornmuellerantha","1999-07-16 00:00:00.0","Asia",,"PreservedSpecimen","Scrophulariaceae","TR","Plantae","Ïsparta/Konya","2200","BGBM","Magnoliophyta","37.68000",,"aucheri","B","31.31000"
"6fd41b95-f4fd-42a2-ae33-cd725b16135a","2009-03-31 21:18:36.413","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=136","136","Galium incanum subsp. elatius (Boiss.) Ehrend.","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Markus Döring","Rubiales","136","WGS84","Galium","1999-06-27 00:00:00.0","Asia","elatius","PreservedSpecimen","Rubiaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300",,"incanum","B","29.63000"
"5bdfda4b-842a-4439-b784-7867e66d1933","2009-03-31 21:18:36.424","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=137","137","Allium spec.","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Markus Döring","Liliales","137","WGS84","Allium","1999-06-27 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300",,"spec.","B","29.63000"
"867ee5fa-a1b1-47f0-b644-ccb515beb3d6","2009-03-31 21:18:36.426","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=139","139","Festuca pinifolia var. pinifolia","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Markus Döring","Cyperales","139","WGS84","Festuca","1999-06-27 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300",,"pinifolia","B","29.63000"
"9910a26b-8f52-42df-8820-f15c357bb35a","2009-03-31 21:18:36.432","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=14","14","Teucrium sandrasicum O.Schwarz","Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m","Markus Döring","Lamiales","14","WGS84","Teucrium","1999-06-19 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Mugla","1150","BGBM","Magnoliophyta","37.07000",,"sandrasicum","B","28.80000"
"97f00718-e06c-4bca-939a-88af934fb2fd","2009-03-31 21:18:36.435","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=140","140","Geranium tuberosum subsp. tuberosum","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Markus Döring","Geraniales","140","WGS84","Geranium","1999-06-27 00:00:00.0","Asia","tuberosum","PreservedSpecimen","Geraniaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300",,"tuberosum","B","29.63000"
"2cd7ffb8-13fe-4423-95d0-425b696b6890","2009-03-31 21:18:36.438","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1400","1400","Crepis willdenowii Czerep.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Asterales","1400","WGS84","Crepis","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"willdenowii","B","35.12990"
"8f90917b-d70a-4e4f-8a38-e097717a572f","2009-03-31 21:18:36.443","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1400x131","1400x131","Crepis willdenowii Czerep.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Asterales","1400x131","WGS84","Crepis","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"willdenowii","B","35.12990"
"9608c77e-446b-4242-9437-b40c542e8c20","2009-03-31 21:18:36.449","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1401","1401","Linum obtusatum (Boiss.) Stapf","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Linales","1401","WGS84","Linum","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Linaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"obtusatum","B","35.12990"
"c1af6984-4000-4232-a837-8d07629f8338","2009-03-31 21:18:36.452","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1402","1402","Asyneuma limonifolium subsp. limonifolium","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Campanulales","1402","WGS84","Asyneuma","1999-08-09 00:00:00.0","Asia","limonifolium","PreservedSpecimen","Campanulaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"limonifolium","B","35.12990"
"b9e023bc-ac30-45f6-88d5-cbea542661ce","2009-03-31 21:18:36.454","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1403","1403","Asperula stricta subsp. grandiflora Schönb.-Tem.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Rubiales","1403","WGS84","Asperula","1999-08-09 00:00:00.0","Asia","grandiflora","PreservedSpecimen","Rubiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"stricta","B","35.12990"
"7a5aba60-3fc5-497d-a7ef-3b4d5ab668b3","2009-03-31 21:18:36.456","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1403x131","1403x131","Asperula stricta subsp. grandiflora Schönb.-Tem.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Rubiales","1403x131","WGS84","Asperula","1999-08-09 00:00:00.0","Asia","grandiflora","PreservedSpecimen","Rubiaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"stricta","B","35.12990"
"982bba3f-3f6a-4d76-8fbe-cbfa3d8225b0","2009-03-31 21:18:39.727","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=692","692","Eremopoa persica (Trin.) Roshev.","Geyik Daglari, Akdagi, northern foothill, 2100m","Markus Döring","Cyperales","692","WGS84","Eremopoa","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"persica","B","32.14700"
"4516c445-9223-4f17-bde2-8fa952fb8a97","2009-03-31 21:18:36.459","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1404","1404","Dianthus zonatus var. zonatus","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Caryophyllales","1404","WGS84","Dianthus","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"zonatus","B","35.12990"
"58d4a4c1-5f90-4298-973d-ba56aac433a1","2009-03-31 21:18:36.461","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1404x131","1404x131","Dianthus zonatus var. zonatus","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Caryophyllales","1404x131","WGS84","Dianthus","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"zonatus","B","35.12990"
"b414af71-0616-4819-930f-fefbe805d6ba","2009-03-31 21:18:36.463","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1405","1405","Erysimum kotschyanum Gay","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Capparales","1405","WGS84","Erysimum","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"kotschyanum","B","35.12990"
"07fb13f4-2d0a-4a9a-aec3-96f09d4a57c3","2009-03-31 21:18:36.465","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1406","1406","Centaurea reuterana var. phrygia Bornm.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Asterales","1406","WGS84","Centaurea","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"reuterana","B","35.12990"
"579a9043-ed9d-4770-82c9-ee339eb286bd","2009-03-31 21:18:36.469","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1406x135","1406x135","Centaurea reuterana var. phrygia Bornm.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Markus Döring","Asterales","1406x135","WGS84","Centaurea","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Adana","2600","BGBM","Magnoliophyta","37.82980",,"reuterana","B","35.12990"
"861e9390-89e2-4b44-8ba2-1cfa5fc996d3","2009-03-31 21:18:36.471","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1407","1407","Arenaria acerosa Boiss.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Caryophyllales","1407","WGS84","Arenaria","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"acerosa","B","35.12990"
"23ed8b6a-9c6a-4497-981e-b60a0cd6217e","2009-03-31 21:18:36.483","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1407x133","1407x133","Asyneuma lobelioides (Willd.) Hand.-Mazz.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Markus Döring","Campanulales","1407x133","WGS84","Asyneuma","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Campanulaceae","TR","Plantae","Adana","2510","BGBM","Magnoliophyta","37.82980",,"lobelioides","B","35.12990"
"44225d8d-c4ab-4a81-9d0e-accde50d3ce7","2009-03-31 21:18:36.485","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1408","1408","Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Apiales","1408","WGS84","Pimpinella","1999-08-09 00:00:00.0","Asia","lithophila","PreservedSpecimen","Apiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"tragium","B","35.12990"
"57926a44-da16-443b-a626-206e5a264563","2009-03-31 21:18:36.487","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1409","1409","Iberis simplex DC.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Capparales","1409","WGS84","Iberis","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"simplex","B","35.12990"
"657775a2-9194-47f8-8aba-1a9b14f53ff9","2009-03-31 21:18:36.489","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=141","141","Euphorbia herniariifolia var. glaberrima Hal.","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Markus Döring","Euphorbiales","141","WGS84","Euphorbia","1999-06-27 00:00:00.0","Asia",,"PreservedSpecimen","Euphorbiaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300",,"herniariifolia","B","29.63000"
"b5881f00-ee2c-4457-829c-a9eed9c39cc5","2009-03-31 21:18:36.491","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1410","1410","Cruciata taurica (Pall. ex Willd.) Ehrend.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Rubiales","1410","WGS84","Cruciata","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Rubiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"taurica","B","35.12990"
"1ca5a794-5c0a-48e6-a2bc-8142a460de0d","2009-03-31 21:18:39.729","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=693","693","Poa alpina subsp. fallax F.Herm.","Geyik Daglari, Akdagi, northern foothill, 2100m","Markus Döring","Cyperales","693","WGS84","Poa","1999-07-19 00:00:00.0","Asia","fallax","PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"alpina","B","32.14700"
"eb8504f1-ed20-41e7-bc4c-53eaa18b42a6","2009-03-31 21:18:36.497","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1411","1411","Helianthemum oelandicum subsp. canum (L.) Bonnier","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Violales","1411","WGS84","Helianthemum","1999-08-09 00:00:00.0","Asia","canum","PreservedSpecimen","Cistaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"oelandicum","B","35.12990"
"96a0be25-f39e-4885-9ba2-9fd70f52d303","2009-03-31 21:18:39.735","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=695","695","Hypericum scabrum L.","Geyik Daglari, Akdagi, 2250m","Markus Döring","Malpighiales","695","WGS84","Hypericum","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Hypericaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"scabrum","B","32.14700"
"288afc2e-8003-47a4-b621-f765b3b4685b","2009-03-31 21:18:36.5","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1412","1412","Silene caryophylloides subsp. cf. masmenaea (Boiss.) Coode & Cullen","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Caryophyllales","1412","WGS84","Silene","1999-08-09 00:00:00.0","Asia","cf. masmenaea","PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"caryophylloides","B","35.12990"
"c4076056-c79f-4519-b7f7-dc2fd9b008ed","2009-03-31 21:18:36.51","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1413","1413","Jurinella moschus subsp. moschus","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Asterales","1413","WGS84","Jurinella","1999-08-09 00:00:00.0","Asia","moschus","PreservedSpecimen","Asteraceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"moschus","B","35.12990"
"b847da5a-2de1-4be6-bfe7-45de45815532","2009-03-31 21:18:39.737","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=696","696","Galium incanum subsp. elatius (Boiss.) Ehrend.","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Rubiales","696","WGS84","Galium","1999-07-19 00:00:00.0","Asia","elatius","PreservedSpecimen","Rubiaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"incanum","B","32.14700"
"a854b797-bc5c-4a96-9737-e015816d0c82","2009-03-31 21:18:36.512","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1414","1414","Arenaria ledebouriana var. ledebouriana","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Caryophyllales","1414","WGS84","Arenaria","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"ledebouriana","B","35.12990"
"f3c0be60-8296-4d87-bd6f-d31c67444ead","2009-03-31 21:18:36.514","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1414x131","1414x131","Arenaria ledebouriana var. ledebouriana","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Caryophyllales","1414x131","WGS84","Arenaria","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"ledebouriana","B","35.12990"
"d84cb38f-354d-4c74-8569-4a42b6070f81","2009-03-31 21:18:36.516","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1414x135","1414x135","Arenaria ledebouriana var. ledebouriana","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Markus Döring","Caryophyllales","1414x135","WGS84","Arenaria","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Adana","2600","BGBM","Magnoliophyta","37.82980",,"ledebouriana","B","35.12990"
"05eb732b-5b8f-44f5-9385-43664175ecff","2009-03-31 21:18:36.519","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1415","1415","Bupleurum falcatum subsp. cernuum (Ten.) Arc.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Apiales","1415","WGS84","Bupleurum","1999-08-09 00:00:00.0","Asia","cernuum","PreservedSpecimen","Apiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"falcatum","B","35.12990"
"56074c72-e77d-430e-8167-a055a0999240","2009-03-31 21:18:36.521","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1416","1416","Acantholimon lycaonicum Boiss. & Heldr.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Plumbaginales","1416","WGS84","Acantholimon","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Plumbaginaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"lycaonicum","B","35.12990"
"bf768190-cbdd-4667-b080-fab4c6b91d78","2009-03-31 21:18:36.523","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1417","1417","Elytrigia libanotica (Hack.) J.Holub.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Cyperales","1417","WGS84","Elytrigia","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"libanotica","B","35.12990"
"7c60be9d-4742-4560-96cb-928e86b3f299","2009-03-31 21:18:36.525","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1418","1418","Sesleria alba Sm.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Markus Döring","Cyperales","1418","WGS84","Sesleria","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980",,"alba","B","35.12990"
"4d3cc49e-fac5-4c4d-b438-07fecc2e8da4","2009-03-31 21:18:36.534","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1419","1419","Astragalus lineatus var. lineatus","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Fabales","1419","WGS84","Astragalus","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"lineatus","B","35.12990"
"f891b71f-6f36-4e09-af2c-7a64a26f75a4","2009-03-31 21:18:36.536","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=142","142","Ziziphora clinopodioides Lam.","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Markus Döring","Lamiales","142","WGS84","Ziziphora","1999-06-27 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300",,"clinopodioides","B","29.63000"
"5ba87755-cc5d-4286-bd42-179abd35e303","2009-03-31 21:18:36.541","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1420","1420","Anthemis cretica subsp. anatolica (Boiss.) Grierson","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Asterales","1420","WGS84","Anthemis","1999-08-09 00:00:00.0","Asia","anatolica","PreservedSpecimen","Asteraceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"cretica","B","35.12990"
"2b48a1eb-682a-41c8-8a0a-90e3f96c396c","2009-03-31 21:18:36.544","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1421","1421","Draba bruniifolia subsp. bruniifolia","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Capparales","1421","WGS84","Draba","1999-08-09 00:00:00.0","Asia","bruniifolia","PreservedSpecimen","Brassicaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"bruniifolia","B","35.12990"
"1cbfc833-c7ff-400b-bbd7-cc1b3469db72","2009-03-31 21:18:36.547","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1422","1422","Thymus brachychilus Jalas","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Lamiales","1422","WGS84","Thymus","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"brachychilus","B","35.12990"
"a6aada7c-6e40-4232-96ae-2df348ec7ac3","2009-03-31 21:18:36.549","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1422x132","1422x132","Thymus brachychilus Jalas","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Markus Döring","Lamiales","1422x132","WGS84","Thymus","1999-08-09 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Adana","2500","BGBM","Magnoliophyta","37.82980",,"brachychilus","B","35.12990"
"d5ce5f51-52d2-4615-be88-477980d67ce4","2009-03-31 21:18:36.552","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1423","1423","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Markus Döring","Capparales","1423","WGS84","Alyssum","1999-08-09 00:00:00.0","Asia","flexibile","PreservedSpecimen","Brassicaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980",,"condensatum","B","35.12990"
